Size,Number of rooms,Location,Distance of the center,Years of construction,Date,Country,Build quality,Price final
0.926716185,0.843519558,0.037184512,0.52450469,0.814027111,13/10/1995,Egypt,10,644729
0.886879678,0.141704521,0.49363077,0.025667483,0.281859608,18/06/2016,Luxembourg,2,510758
0.913323256,0.04258037,0.926730525,0.822648177,0.867702517,29/03/2008,Equatorial Guinea,3,549927
0.211218294,0.021024087,0.023548271,0.642511423,0.337280089,22/12/2001,Panama,7,460920
0.975513366,0.129943,0.444806344,0.443353533,0.008638556,29/08/2014,Egypt,6,151288
0.497496189,0.818084838,0.241137187,0.86109681,0.864778663,29/11/2009,Tajikistan,8,349603
0.16255744,0.475177109,0.259841058,0.052181545,0.279470012,29/06/2006,Cameroon,8,360549
0.944333734,0.656101181,0.136340731,0.812064201,0.928088296,21/12/2009,Saint Pierre and Miquelon,6,310894
0.322475503,0.8322488,0.175093893,0.779346587,0.716263262,19/05/2005,Saudi Arabia,10,685988
0.366770283,0.085257975,0.357355785,0.601841806,0.898209216,31/03/2009,Bahrain,3,758512
0.138862895,0.848487978,0.939318365,0.055808845,0.701252064,15/05/2001,Tanzania,3,351561
0.642669193,0.810216088,0.274837551,0.705354344,0.635876309,29/11/2003,China,1,733794
0.018053383,0.00406593,0.550438567,0.524108465,0.071335205,14/06/1999,Congo,7,809591
0.541202444,0.517614291,0.717908454,0.171844207,0.457480532,22/06/2015,Cyprus,5,816399
0.591941432,0.121673302,0.075515198,0.166733611,0.586337623,21/10/2005,Mexico,4,632262
0.702545946,0.248344827,0.397526989,0.92884536,0.824996611,15/03/2008,Antigua and Barbuda,10,289321
0.665804423,0.90024151,0.547467317,0.561286878,0.888447213,22/08/2019,Tokelau,4,701379
0.416649206,0.909763385,0.960540272,0.170247264,0.281468471,31/10/2017,Peru,4,855366
0.482943905,0.513081411,0.57297826,0.662958366,0.062917452,23/12/2014,Turkmenistan,6,114626
0.454990979,0.106712443,0.085944027,0.281752263,0.752524626,13/06/1998,Jordan,8,982036
0.819659147,0.457111838,0.300788843,0.597667153,0.810530149,15/04/2006,Macao,8,794978
0.645900275,0.398147756,0.506019236,0.385592497,0.412611029,21/10/2009,British Virgin Islands,5,494476
0.175377125,0.22703957,0.407514274,0.37105753,0.72220456,04/07/2002,Jamaica,6,940045
0.055442246,0.011313086,0.038026007,0.858660675,0.697242918,16/03/1996,Pakistan,4,967639
0.849001551,0.696056329,0.640342431,0.356532126,0.376727415,06/06/2005,Saint Helena,9,425992
0.67031658,0.030649328,0.184319636,0.96262446,0.45437125,26/06/2012,Chad,8,394696
0.764322877,0.119212568,0.04212802,0.466176572,0.591646197,20/02/2011,Madagascar,10,998940
0.495819649,0.928316848,0.084990517,0.066568364,0.905121852,03/03/2022,Cuba,10,402425
0.027555222,0.937675225,0.771825056,0.764314818,0.911929641,28/10/2001,Ghana,1,139946
0.480679169,0.777240703,0.768729983,0.609586621,0.21808036,27/10/2002,Czech Republic,2,637599
0.221262021,0.48064445,0.997206331,0.328379839,0.116560615,30/01/2006,El Salvador,9,166923
0.186966306,0.858068445,0.156154749,0.862650942,0.086716508,14/03/2014,Denmark,8,713770
0.611498062,0.159727185,0.390055632,0.085767805,0.579528204,23/08/2008,Jamaica,3,230114
0.181816478,0.279988064,0.177254677,0.56382278,0.111747184,15/05/1997,Australia,8,980337
0.074414527,0.743163672,0.104333489,0.58548876,0.997809456,03/07/1996,United Kingdom,1,960731
0.898426654,0.626286535,0.492531299,0.562705097,0.295495345,09/01/2022,Liberia,10,424299
0.642466432,0.931742598,0.578110861,0.511877109,0.975693402,11/03/2004,Seychelles,4,445025
0.16228287,0.989442008,0.652251055,0.305922882,0.248977804,23/06/2003,Hungary,3,355960
0.908172581,0.747341061,0.941559735,0.423730936,0.601237246,06/07/2023,Malaysia,6,131767
0.991381887,0.932775208,0.598055848,0.061801977,0.617526613,23/09/2000,Fiji,7,215608
0.191344698,0.363493421,0.591786484,0.333553674,0.452267107,28/03/1997,Serbia,4,361192
0.657031766,0.099390148,0.785117156,0.647459558,0.489729429,08/06/2001,Cape Verde,7,352127
0.053792944,0.735149461,0.511810637,0.172823853,0.680730854,29/11/2002,Reunion,9,342467
0.796495073,0.456504726,0.180609613,0.657620003,0.596726965,28/02/1995,Zimbabwe,2,139352
0.854534333,0.836244588,0.399227859,0.824622775,0.844795308,30/03/2014,Iraq,3,477506
0.382847335,0.19820425,0.292462393,0.494781227,0.805457634,23/11/1999,Afghanistan,5,335516
0.379926373,0.246904644,0.024129674,0.626183622,0.795037736,11/09/1998,Gibraltar,3,367800
0.927645778,0.202412062,0.514378123,0.213767745,0.188075513,25/02/2019,Croatia,8,357288
0.011799896,0.268512995,0.205135251,0.14713418,0.697412429,04/10/2011,Burundi,10,582612
0.189497058,0.277618056,0.356101049,0.785482686,0.989189434,16/10/2021,Korea,8,137087
0.280201547,0.044067395,0.219218857,0.901613943,0.842858179,28/05/2017,Mayotte,8,202140
0.310803055,0.147740808,0.62220821,0.55729776,0.426991333,01/12/2010,Burundi,9,238117
0.259273683,0.373704737,0.15015673,0.591373273,0.586629088,21/08/2001,Macao,4,954502
0.836942033,0.54895232,0.652019811,0.775541944,0.091684831,25/04/2002,Mauritius,5,777092
0.511467694,0.837667957,0.23071197,0.730903535,0.405823996,29/12/2004,Hong Kong,5,208088
0.976553006,0.245669776,0.923958378,0.357055765,0.621967462,17/10/2005,Dominica,8,165250
0.978250434,0.787426116,0.615796742,0.448213975,0.345236308,31/07/1999,Antigua and Barbuda,7,774422
0.832709867,0.893111123,0.949657686,0.418362322,0.546219203,07/05/2016,Mali,9,988947
0.002456341,0.842689671,0.268140654,0.472164069,0.841568257,22/02/2019,Djibouti,8,293372
0.024833237,0.368754171,0.247210636,0.964131733,0.264228916,22/11/2018,Afghanistan,2,337877
0.839410313,0.098071767,0.001995228,0.793883084,0.843299058,18/07/2001,French Southern Territories,10,270375
0.733146468,0.519064417,0.328482205,0.60629101,0.548199394,12/07/2004,Oman,4,760103
0.486580224,0.474036508,0.302052703,0.263731158,0.954307409,23/12/2014,Macao,6,417276
0.214283769,0.189291035,0.809329018,0.184674348,0.503535936,09/05/2010,Montserrat,2,571523
0.853454227,0.891418343,0.996679251,0.94390428,0.671250724,14/05/2008,Peru,7,995714
0.608166114,0.210680662,0.850136284,0.548898879,0.733501683,20/04/2007,Venezuela,3,983717
0.75908605,0.843375244,0.744130436,0.77680678,0.36001554,19/02/2016,Sudan,3,989596
0.897050219,0.85780939,0.124330975,0.96627056,0.996341685,19/01/1999,Monaco,2,177225
0.933687038,0.02002439,0.929990024,0.627366138,0.8284564,22/08/1998,Haiti,8,503907
0.897518206,0.507472006,0.471789381,0.608188808,0.518569981,30/04/2014,Madagascar,6,513343
0.397400487,0.282045701,0.400464727,0.593158295,0.608851737,26/07/2020,Liechtenstein,1,290109
0.744437689,0.528570693,0.44210135,0.129595469,0.414663751,01/06/2007,Guernsey,1,866758
0.090975513,0.332275133,0.979802026,0.544507471,0.28639608,07/10/2005,Antarctica (the territory South of 60 deg S),7,479441
0.729907334,0.147220506,0.156493114,0.56131402,0.239823319,04/02/2002,Bosnia and Herzegovina,8,934921
0.055989549,0.717437887,0.332985823,0.933504965,0.986052389,30/01/2008,Austria,5,907686
0.772984755,0.12340935,0.709462304,0.906197484,0.178502547,10/08/2022,Belize,5,752085
0.568301697,0.339363669,0.471715861,0.300632185,0.260539372,24/09/2009,Reunion,4,485421
0.408413044,0.274557079,0.238635084,0.627096111,0.045428616,03/06/1994,Venezuela,6,837472
0.828437396,0.213015983,0.709406041,0.420583841,0.076803977,04/06/2012,Guinea-Bissau,6,599200
0.270916866,0.916046019,0.763969797,0.306757369,0.239108942,14/05/2006,Bosnia and Herzegovina,3,305048
0.217023054,0.399100757,0.025704223,0.401411071,0.221662628,30/01/2016,Bulgaria,9,152293
0.588931684,0.472009228,0.750627378,0.987098625,0.119534008,21/08/2006,American Samoa,7,130005
0.237312009,0.030147516,0.109806624,0.433626927,0.430784652,14/06/1999,Finland,1,682463
0.678067707,0.492201002,0.269918499,0.105451065,0.859074016,26/08/2002,Guinea-Bissau,7,569193
0.213828611,0.002488639,0.07196515,0.635196768,0.243547607,22/05/2006,Mauritius,5,429289
0.772899583,0.492248101,0.612976658,0.085811278,0.761594701,13/01/2008,Gabon,5,136699
0.665526965,0.500175299,0.52169263,0.499635587,0.496817478,20/12/1996,Ireland,2,794169
0.002893318,0.612063176,0.952662475,0.256959831,0.816193331,16/06/2022,Tanzania,4,809527
0.890873731,0.771013613,0.884573388,0.009519979,0.187314985,17/06/2007,Cambodia,6,402061
0.838391932,0.185140332,0.142242433,0.834702435,0.541434294,11/12/1996,Turkmenistan,10,725271
0.211746464,0.1364848,0.859044263,0.111774106,0.088180851,04/10/2007,Samoa,7,596452
0.241135354,0.741623273,0.973354113,0.199591343,0.78185219,29/04/2023,Gibraltar,5,977462
0.515117417,0.999608869,0.94936565,0.11194294,0.239686916,07/04/2002,Northern Mariana Islands,9,992605
0.742788975,0.001108023,0.631712103,0.494600422,0.47102528,07/11/2005,Korea,3,547784
0.377332144,0.446038545,0.12392656,0.085666546,0.179614305,23/03/2006,Azerbaijan,1,633522
0.475613711,0.510289033,0.706998205,0.684266798,0.502777402,17/10/1995,Greece,4,182508
0.057710734,0.899630139,0.769394524,0.623343241,0.396081743,15/10/2019,Chile,9,766097
0.273934978,0.298572747,0.874479706,0.634908072,0.001422485,23/06/1999,Morocco,4,941930
0.706335559,0.700453342,0.464154853,0.950979413,0.87222917,04/11/2006,United Kingdom,2,136136
0.430999789,0.418961925,0.440266882,0.889210795,0.2491207,28/02/2007,Suriname,10,767949
0.249084186,0.527293779,0.195441621,0.108179298,0.838177418,30/06/2019,Equatorial Guinea,5,725566
0.94229473,0.024398373,0.333280187,0.021653038,0.142297593,23/12/2016,Slovakia (Slovak Republic),3,482123
0.993039671,0.867320275,0.635132989,0.72292343,0.522820994,04/10/2013,South Georgia and the South Sandwich Islands,9,534087
0.973116686,0.028894042,0.31408495,0.330059803,0.414250856,24/05/2009,Nauru,4,842050
0.018729049,0.411609578,0.619448705,0.504824725,0.872061864,19/05/2019,Mongolia,6,221511
0.284898518,0.135672627,0.250230323,0.362088018,0.676655652,01/09/2007,Venezuela,2,785353
0.299567909,0.136933412,0.168865417,0.934579864,0.454814471,06/05/1997,Bolivia,6,630144
0.733321069,0.694652526,0.375740549,0.69176355,0.367451761,15/04/2017,Suriname,3,538818
0.965201293,0.648290528,0.276461235,0.269920285,0.928977596,15/01/2001,Svalbard & Jan Mayen Islands,9,162149
0.642914982,0.592601811,0.181074881,0.034411046,0.488677131,11/11/2002,Colombia,2,373507
0.536872054,0.670979295,0.483677717,0.506933807,0.661227504,19/03/1994,Iraq,9,315415
0.899275232,0.484900873,0.661877472,0.106513634,0.492479286,16/03/2010,Equatorial Guinea,5,693417
0.054484201,0.896980838,0.672805121,0.791876356,0.467679484,01/11/2023,Canada,8,696423
0.35681824,0.376854908,0.508240709,0.042243495,0.995768297,26/06/2018,Antarctica (the territory South of 60 deg S),2,626601
0.754757078,0.297513501,0.201631424,0.127450121,0.528017309,14/06/2009,Madagascar,6,998664
0.4613895,0.531822826,0.263204649,0.178253055,0.699989671,18/10/2023,Central African Republic,3,828164
0.20367252,0.612683103,0.643872064,0.505645591,0.996790765,28/08/1999,Bahamas,10,106422
0.169228192,0.337210872,0.145367121,0.603624521,0.6382573,24/04/1999,Saint Vincent and the Grenadines,5,667473
0.867652455,0.77655931,0.241662357,0.320399255,0.380276554,25/09/2019,Turkmenistan,8,674181
0.238045677,0.995727855,0.78325034,0.86001707,0.922146897,17/03/2007,Bermuda,10,832083
0.758526069,0.015611467,0.113230439,0.029584458,0.135445116,07/08/2008,San Marino,1,602967
0.27884028,0.119127197,0.272959689,0.647113752,0.35020304,04/04/2015,Nicaragua,5,932335
0.990342524,0.012451691,0.451692966,0.251811773,0.566285469,01/09/2015,Gabon,3,965403
0.1365264,0.587389332,0.033346863,0.310992097,0.149722902,27/08/2022,Brazil,4,211713
0.352395341,0.302776077,0.657373592,0.056377967,0.810617772,23/07/2004,Mozambique,2,605804
0.22678988,0.490046767,0.363893455,0.245136436,0.168666938,31/03/2014,Uruguay,9,957243
0.167981996,0.577071347,0.226077507,0.459376457,0.552917353,26/11/2005,Martinique,3,629213
0.210206827,0.460424489,0.992399909,0.362711901,0.653330379,13/08/2005,Cyprus,2,203909
0.711918437,0.011779734,0.309217093,0.870233478,0.539550219,08/10/1994,Portugal,10,854589
0.283386115,0.873177354,0.553401271,0.608323621,0.367064691,05/05/2021,Central African Republic,9,944957
0.420382542,0.177493878,0.10426256,0.262243545,0.742046361,18/07/2013,Kazakhstan,7,787226
0.82608716,0.267924815,0.301874215,0.884207279,0.65000358,02/09/2018,French Polynesia,6,724550
0.996779524,0.14089637,0.961937088,0.902099119,0.551894649,22/02/2006,Greece,1,123378
0.306782106,0.527469782,0.902375794,0.068249037,0.905528669,15/06/2011,Congo,5,101143
0.064718103,0.187756669,0.925261799,0.124051448,0.631182856,09/07/2021,India,3,746856
0.698790211,0.065576513,0.498768403,0.334433118,0.645742017,13/12/2019,Guadeloupe,1,696866
0.450307652,0.423193807,0.323795238,0.480166766,0.880728478,09/04/2021,Netherlands Antilles,4,311074
0.739031543,0.6150812,0.994512147,0.089931396,0.811346302,15/12/2002,Botswana,2,157482
0.560572704,0.327556145,0.639903837,0.306071995,0.412269259,22/12/2020,Indonesia,2,609278
0.341827365,0.007313119,0.297078864,0.472305374,0.17300737,25/02/1997,Togo,3,554521
0.793880668,0.128103432,0.820511258,0.958262927,0.352453986,22/11/2023,Moldova,8,246964
0.635914111,0.112468039,0.926758785,0.479056155,0.764416415,30/10/2010,Saint Lucia,8,120591
0.111271896,0.274518715,0.993431146,0.657960184,0.80278233,03/12/1995,Morocco,7,477843
0.164694426,0.927965692,0.564553682,0.634849205,0.427634282,10/09/2021,Bahamas,6,844057
0.826129458,0.992186604,0.646726784,0.528813584,0.365157854,04/04/2019,Malaysia,9,677894
0.062637192,0.956287585,0.647555206,0.959362773,0.27227451,03/09/2000,Guadeloupe,4,800571
0.810263966,0.178923303,0.500110371,0.568960366,0.392854425,17/11/2021,Georgia,1,685339
0.085058882,0.153987091,0.320510533,0.919770001,0.56421037,19/04/2016,Belize,8,670587
0.837777592,0.026779575,0.011339058,0.046084696,0.469205001,30/06/1994,Libyan Arab Jamahiriya,7,337923
0.731137124,0.189723787,0.262284676,0.243507016,0.149172098,29/07/2007,Benin,7,540712
0.366411594,0.767912437,0.536418799,0.212039167,0.467382001,09/12/1996,Chile,3,659995
0.8337176,0.426479836,0.647675819,0.29780478,0.633003309,12/12/2014,Micronesia,4,247221
0.303771837,0.643983423,0.902754671,0.137046931,0.482446918,11/02/2012,Faroe Islands,10,187862
0.396208976,0.393968046,0.210432997,0.403625129,0.63373182,23/02/2015,Yemen,9,822518
0.295944325,0.623645365,0.283548945,0.393535878,0.549237476,08/12/2011,Mali,6,963932
0.791683815,0.518703179,0.075725754,0.557783559,0.477580284,01/07/2012,Latvia,5,614961
0.315965974,0.259488322,0.482910218,0.761601569,0.439040011,17/02/2015,Japan,3,382917
0.220952042,0.604449563,0.896262594,0.671857567,0.67367823,23/10/1996,Kyrgyz Republic,9,414333
0.759347702,0.866127462,0.007910708,0.88562291,0.215264378,20/11/1999,Guinea-Bissau,5,990312
0.455238939,0.93388337,0.109746813,0.745283128,0.392448639,01/10/1995,Northern Mariana Islands,5,944300
0.117828862,0.774141771,0.384270147,0.810582928,0.750287265,18/12/2019,Slovakia (Slovak Republic),4,641089
0.098923481,0.798579129,0.670785282,0.314720743,0.545972191,06/08/2023,Argentina,4,263575
0.187059721,0.102113521,0.102055891,0.293868662,0.154173154,11/07/1994,Nepal,1,900768
0.893066564,0.717402484,0.205812208,0.04572701,0.709155864,05/08/2021,Korea,7,483322
0.643794366,0.249315068,0.494603501,0.724961697,0.193374773,12/06/2002,Singapore,9,818983
0.530718985,0.573537299,0.53538563,0.469464619,0.587453958,19/08/2013,Benin,3,267247
0.752567722,0.192120901,0.530023405,0.007505388,0.031457752,05/08/1995,Taiwan,2,898038
0.575636838,0.888004367,0.771756364,0.299976959,0.743484176,23/05/2005,Argentina,3,936218
0.411049595,0.091893317,0.618487769,0.557037561,0.953603532,29/08/2020,Philippines,1,982397
0.474073461,0.378922456,0.794567564,0.81065027,0.714600588,27/05/2020,Syrian Arab Republic,6,803240
0.046750185,0.343681189,0.647917779,0.518706772,0.702936824,07/01/2007,French Guiana,7,621898
0.510965219,0.364325353,0.44656488,0.112437745,0.83450845,19/02/1995,Senegal,2,377587
0.583586012,0.569179248,0.470323629,0.231346732,0.383803825,21/10/2012,Holy See (Vatican City State),8,659200
0.54268326,0.866525799,0.453001681,0.605610266,0.827793152,04/02/2004,Chile,6,196411
0.347272382,0.733023216,0.041021317,0.152899295,0.637296176,26/09/2011,Papua New Guinea,4,359826
0.341974476,0.767208313,0.139112867,0.930146579,0.418439338,19/05/2003,Croatia,5,375616
0.947886163,0.918081729,0.23793893,0.672007699,0.546857993,30/11/2012,Moldova,8,255673
0.469763157,0.882706846,0.871256413,0.787596325,0.704894882,05/11/1996,Brazil,3,365376
0.749536185,0.63810448,0.302411396,0.820101486,0.832447072,25/05/2010,Equatorial Guinea,3,925868
0.551249969,0.90595425,0.3168014,0.796642637,0.991966607,11/08/2022,Mexico,4,634053
0.515812432,0.153053389,0.175595881,0.731374482,0.000908767,21/01/2000,United States Minor Outlying Islands,1,450814
0.984368584,0.163127527,0.552463995,0.669445775,0.819496186,23/01/2019,French Guiana,9,434419
0.480246373,0.25205994,0.593035218,0.65800558,0.507391143,06/02/1999,Martinique,8,178030
0.004336824,0.264538938,0.945905328,0.763223253,0.189533824,12/02/2002,Aruba,8,491492
0.836301929,0.105979413,0.543353871,0.275000245,0.726255022,03/07/2014,Belarus,10,729116
0.679250364,0.546750512,0.778865627,0.157675933,0.530975535,20/11/2011,Ukraine,6,615353
0.131342526,0.148693811,0.328205242,0.401906424,0.498559651,22/04/2009,Guinea,7,783782
0.045638722,0.343460377,0.061381945,0.118083774,0.092823568,03/10/2010,Lithuania,6,909462
0.627572397,0.50678091,0.732257513,0.961223776,0.417675145,07/09/2021,Brunei Darussalam,9,795509
0.771330365,0.777111226,0.599942295,0.507008429,0.55059171,19/03/1995,Cocos (Keeling) Islands,3,295182
0.782294765,0.909220944,0.571283686,0.381475623,0.695589785,08/02/2013,Namibia,3,543251
0.657987355,0.067568723,0.529750072,0.750340749,0.277845925,21/10/1994,Tajikistan,3,788959
0.833624443,0.251534372,0.717013114,0.407790683,0.059632058,25/10/2018,Vanuatu,10,322063
0.904664292,0.981748162,0.209767796,0.430512846,0.976703454,11/05/2020,Ireland,3,534206
0.109881512,0.753284501,0.447005559,0.638662952,0.509856773,04/09/1999,Belarus,9,708313
0.939756325,0.889519146,0.610634005,0.001244253,0.433295641,03/03/1997,Saint Lucia,4,214709
0.925449447,0.040865841,0.654928507,0.313836399,0.559477056,15/03/2018,Papua New Guinea,7,284505
0.148374384,0.51903813,0.932956166,0.535880179,0.122939838,09/12/2017,Oman,9,153294
0.370216976,0.428757126,0.339699247,0.404451737,0.795480628,20/03/2016,British Virgin Islands,7,357642
0.020008565,0.507665919,0.111688644,0.282235942,0.324873394,06/01/2021,Morocco,9,331116
0.498057402,0.431095421,0.280425315,0.294854961,0.633583035,27/09/1996,Ethiopia,3,667744
0.976188041,0.944874063,0.098468955,0.261374405,0.868394113,07/08/2001,Andorra,4,447952
0.95449954,0.678717675,0.091933312,0.747817731,0.376484663,07/12/2017,Hungary,8,640225
0.473232035,0.746607182,0.257539971,0.181782347,0.002708142,25/04/2011,Egypt,6,575654
0.281487177,0.043378529,0.620431282,0.056169914,0.506912234,31/08/2004,French Guiana,5,966868
0.162640286,0.090201881,0.748990878,0.24566676,0.800424095,19/06/2008,Spain,4,675535
0.908290504,0.161279591,0.797145749,0.420533721,0.183016316,29/02/2004,Uruguay,8,606419
0.511372912,0.469174518,0.900841733,0.596136678,0.266038623,25/09/1998,Cook Islands,1,431961
0.859563307,0.939252803,0.288260887,0.679952757,0.068388812,20/02/2008,Bermuda,9,414462
